year,month,market,arrivals
2025,7,北欧地域,19099
2025,8,北欧地域,9051
2025,9,北欧地域,17379
2025,10,北欧地域,23947
2025,11,北欧地域,15676
2025,12,北欧地域,13303
2025,1,オランダ,4466
2025,2,オランダ,5886
2025,3,オランダ,12010
2025,4,オランダ,16959
2025,5,オランダ,13803
2025,6,オランダ,6951
2025,7,オランダ,16337
2025,8,オランダ,9266
2025,9,オランダ,14193
2025,10,オランダ,16166
2025,11,オランダ,10098
2025,12,オランダ,6958
2025,1,スイス,3328
2025,2,スイス,4113
2025,3,スイス,7651
2025,4,スイス,13005
2025,5,スイス,7970
2025,6,スイス,5146
2025,7,スイス,10030
2025,8,スイス,5459
2025,9,スイス,9753
2025,10,スイス,12294
2025,11,スイス,6235
2025,12,スイス,4656
2025,1,ベルギー,2012
2025,2,ベルギー,2738
2025,3,ベルギー,4702
2025,4,ベルギー,8484
2025,5,ベルギー,6848
2025,6,ベルギー,3758
2025,7,ベルギー,7836
2025,8,ベルギー,4518
2025,9,ベルギー,8032
2025,10,ベルギー,7880
2025,11,ベルギー,4884
2025,12,ベルギー,2497
2025,1,ポーランド,2380
2025,2,ポーランド,3752
2025,3,ポーランド,9130
2025,4,ポーランド,11827
2025,5,ポーランド,9986
2025,6,ポーランド,6775
2025,7,ポーランド,7393
2025,8,ポーランド,8197
2025,9,ポーランド,13457
2025,10,ポーランド,10405
2025,11,ポーランド,9431
2025,12,ポーランド,3167
2025,1,オーストリア,1632
2025,2,オーストリア,2481
2025,3,オーストリア,4508
2025,4,オーストリア,5811
2025,5,オーストリア,5291
2025,6,オーストリア,2952
2025,7,オーストリア,5650
2025,8,オーストリア,4464
2025,9,オーストリア,5942
2025,10,オーストリア,5872
2025,11,オーストリア,3560
2025,12,オーストリア,2253
2025,1,ポルトガル,2387
2025,2,ポルトガル,2591
2025,3,ポルトガル,4842
2025,4,ポルトガル,7540
2025,5,ポルトガル,5475
2025,6,ポルトガル,4205
2025,7,ポルトガル,4131
2025,8,ポルトガル,5893
2025,9,ポルトガル,5447
2025,10,ポルトガル,6016
2025,11,ポルトガル,4942
2025,12,ポルトガル,3922
2025,1,アイルランド,2162
2025,2,アイルランド,2921
2025,3,アイルランド,4439
2025,4,アイルランド,5158
2025,5,アイルランド,4404
2025,6,アイルランド,3782
2025,7,アイルランド,3320
2025,8,アイルランド,2736
2025,9,アイルランド,4523
2025,10,アイルランド,5200
2025,11,アイルランド,3791
2025,12,アイルランド,2601
2025,1,その他ヨーロッパ,8567
2025,2,その他ヨーロッパ,11060
2025,3,その他ヨーロッパ,27595
2025,4,その他ヨーロッパ,36312
2025,5,その他ヨーロッパ,27425
2025,6,その他ヨーロッパ,17846
2025,7,その他ヨーロッパ,18255
2025,8,その他ヨーロッパ,21220
2025,9,その他ヨーロッパ,28069
2025,10,その他ヨーロッパ,31869
2025,11,その他ヨーロッパ,25686
2025,12,その他ヨーロッパ,13988
2025,1,アフリカ計,3824
2025,2,アフリカ計,3349
2025,3,アフリカ計,4881
2025,4,アフリカ計,6852
2025,5,アフリカ計,5799
2025,6,アフリカ計,5837
2025,7,アフリカ計,6109
2025,8,アフリカ計,9914
2025,9,アフリカ計,8033
2025,10,アフリカ計,7098
2025,11,アフリカ計,6169
2025,12,アフリカ計,6158
2025,1,北アメリカ計,235905
2025,2,北アメリカ計,248766
2025,3,北アメリカ計,427956
2025,4,北アメリカ計,425704
2025,5,北アメリカ計,395894
2025,6,北アメリカ計,401972
2025,7,北アメリカ計,351093
2025,8,北アメリカ計,261784
2025,9,北アメリカ計,304169
2025,10,北アメリカ計,438372
2025,11,北アメリカ計,389249
2025,12,北アメリカ計,347064
2025,1,米国,182556
2025,2,米国,191494
2025,3,米国,342752
2025,4,米国,327542
2025,5,米国,311933
2025,6,米国,345150
2025,7,米国,277080
2025,8,米国,194525
2025,9,米国,224793
2025,10,米国,335744
2025,11,米国,302550
2025,12,米国,270704
2025,1,カナダ,42301
2025,2,カナダ,44497
2025,3,カナダ,68083
2025,4,カナダ,72587
2025,5,カナダ,66346
2025,6,カナダ,41588
2025,7,カナダ,52087
2025,8,カナダ,51513
2025,9,カナダ,55654
2025,10,カナダ,73667
2025,11,カナダ,62495
2025,12,カナダ,57203
2025,1,メキシコ,9332
2025,2,メキシコ,10784
2025,3,メキシコ,14612
2025,4,メキシコ,21793
2025,5,メキシコ,15080
2025,6,メキシコ,13242
2025,7,メキシコ,19778
2025,8,メキシコ,13575
2025,9,メキシコ,19735
2025,10,メキシコ,24764
2025,11,メキシコ,20728
2025,12,メキシコ,16972
2025,1,その他北アメリカ,1716
2025,2,その他北アメリカ,1991
2025,3,その他北アメリカ,2509
2025,4,その他北アメリカ,3782
2025,5,その他北アメリカ,2535
2025,6,その他北アメリカ,1992
2025,7,その他北アメリカ,2148
2025,8,その他北アメリカ,2171
2025,9,その他北アメリカ,3987
2025,10,その他北アメリカ,4197
2025,11,その他北アメリカ,3476
2025,12,その他北アメリカ,2185
2025,1,南アメリカ計,13879
2025,2,南アメリカ計,14122
2025,3,南アメリカ計,20420
2025,4,南アメリカ計,22526
2025,5,南アメリカ計,19530
2025,6,南アメリカ計,13327
2025,7,南アメリカ計,15593
2025,8,南アメリカ計,11531
2025,9,南アメリカ計,20158
2025,10,南アメリカ計,25866
2025,11,南アメリカ計,19905
2025,12,南アメリカ計,19153
2025,1,ブラジル,7877
2025,2,ブラジル,6481
2025,3,ブラジル,10833
2025,4,ブラジル,10569
2025,5,ブラジル,9250
2025,6,ブラジル,7087
2025,7,ブラジル,8997
2025,8,ブラジル,5483
2025,9,ブラジル,9097
2025,10,ブラジル,12364
2025,11,ブラジル,9726
2025,12,ブラジル,12830
2025,1,その他南アメリカ,6002
2025,2,その他南アメリカ,7641
2025,3,その他南アメリカ,9587
2025,4,その他南アメリカ,11957
2025,5,その他南アメリカ,10280
2025,6,その他南アメリカ,6240
2025,7,その他南アメリカ,6596
2025,8,その他南アメリカ,6048
2025,9,その他南アメリカ,11061
2025,10,その他南アメリカ,13502
2025,11,その他南アメリカ,10179
2025,12,その他南アメリカ,6323
2025,1,オセアニア計,153966
2025,2,オセアニア計,98057
2025,3,オセアニア計,95537
2025,4,オセアニア計,131389
2025,5,オセアニア計,91500
2025,6,オセアニア計,69815
2025,7,オセアニア計,58307
2025,8,オセアニア計,48878
2025,9,オセアニア計,111850
2025,10,オセアニア計,110515
2025,11,オセアニア計,97235
2025,12,オセアニア計,135812
2025,1,豪州,140185
2025,2,豪州,88767
2025,3,豪州,84761
2025,4,豪州,115235
2025,5,豪州,78874
2025,6,豪州,59422
2025,7,豪州,50174
2025,8,豪州,41250
2025,9,豪州,96610
2025,10,豪州,96158
2025,11,豪州,85631
2025,12,豪州,121329
2025,1,ニュージーランド,13255
2025,2,ニュージーランド,8837
2025,3,ニュージーランド,10139
2025,4,ニュージーランド,15485
2025,5,ニュージーランド,12093
2025,6,ニュージーランド,9783
2025,7,ニュージーランド,7316
2025,8,ニュージーランド,6946
2025,9,ニュージーランド,14496
2025,10,ニュージーランド,13738
2025,11,ニュージーランド,10978
2025,12,ニュージーランド,13809
2025,1,その他オセアニア,526
2025,2,その他オセアニア,453
2025,3,その他オセアニア,637
2025,4,その他オセアニア,669
2025,5,その他オセアニア,533
2025,6,その他オセアニア,610
2025,7,その他オセアニア,817
2025,8,その他オセアニア,682
2025,9,その他オセアニア,744
2025,10,その他オセアニア,619
2025,11,その他オセアニア,626
2025,12,その他オセアニア,674
2025,1,無国籍・その他,34
2025,2,無国籍・その他,45
2025,3,無国籍・その他,57
2025,4,無国籍・その他,73
2025,5,無国籍・その他,70
2025,6,無国籍・その他,69
2025,7,無国籍・その他,52
2025,8,無国籍・その他,55
2025,9,無国籍・その他,45
2025,10,無国籍・その他,56
2025,11,無国籍・その他,64
2025,12,無国籍・その他,56
2026,1,総数,3597881
2026,2,総数,3466848
2026,3,総数,3618900
2026,4,総数,3692200
2026,1,アジア計,2978043
2026,2,アジア計,2885895
2026,1,韓国,1176089
2026,2,韓国,1086381
2026,3,韓国,795600
2026,4,韓国,878600
2026,1,中国,385519
2026,2,中国,396511
2026,3,中国,291600
2026,4,中国,330700
2026,1,台湾,694551
2026,2,台湾,693620
2026,3,台湾,653300
2026,4,台湾,643500
2026,1,香港,200048
2026,2,香港,233940
2026,3,香港,216300
2026,4,香港,226000
2026,1,タイ,115100
2026,2,タイ,116955
2026,3,タイ,160900
2026,4,タイ,164800
2026,1,シンガポール,48476
2026,2,シンガポール,51288
2026,3,シンガポール,71000
2026,4,シンガポール,62900
2026,1,マレーシア,72477
2026,2,マレーシア,59744
2026,3,マレーシア,76600
2026,4,マレーシア,60400
2026,1,インドネシア,73999
2026,2,インドネシア,51198
2026,3,インドネシア,82800
2026,4,インドネシア,62200
2026,1,フィリピン,79187
2026,2,フィリピン,71697
2026,3,フィリピン,90100
2026,4,フィリピン,88400
2026,1,ベトナム,52871
2026,2,ベトナム,61079
2026,3,ベトナム,92000
2026,4,ベトナム,76000
2026,1,インド,18533
2026,2,インド,15859
2026,3,インド,41400
2026,4,インド,41900
2026,1,中東地域,17525
2026,2,中東地域,10014
2026,3,中東地域,16700
2026,4,中東地域,22300
2026,1,マカオ,7166
2026,2,マカオ,9963
2026,1,モンゴル,6482
2026,2,モンゴル,4024
2026,1,その他アジア,30020
2026,2,その他アジア,23622
2026,1,ヨーロッパ計,146536
2026,2,ヨーロッパ計,173033
2026,1,英国,29535
2026,2,英国,35616
2026,3,英国,70200
2026,4,英国,59900
2026,1,フランス,20648
2026,2,フランス,30563
2026,3,フランス,40300
2026,4,フランス,59200
2026,1,ドイツ,18327
2026,2,ドイツ,21932
2026,3,ドイツ,58500
2026,4,ドイツ,48500
2026,1,イタリア,11964
2026,2,イタリア,12212
2026,3,イタリア,31500
2026,4,イタリア,30000
2026,1,スペイン,10078
2026,2,スペイン,10235
2026,3,スペイン,24300
2026,4,スペイン,19000
2026,1,ロシア,9802
2026,2,ロシア,7696
2026,3,ロシア,23700
2026,4,ロシア,25800
2026,1,北欧地域,11808
2026,2,北欧地域,13625
2026,3,北欧地域,24500
2026,4,北欧地域,19900
2026,1,オランダ,5407
2026,2,オランダ,6530
2026,1,スイス,4178
2026,2,スイス,4861
2026,1,ベルギー,2446
2026,2,ベルギー,3168
2026,1,ポーランド,3626
2026,2,ポーランド,4503
2026,1,オーストリア,2150
2026,2,オーストリア,2685
2026,1,ポルトガル,2620
2026,2,ポルトガル,3148
2026,1,アイルランド,2866
2026,2,アイルランド,3723
2026,1,その他ヨーロッパ,11081
2026,2,その他ヨーロッパ,12536
2026,1,アフリカ計,4245
2026,2,アフリカ計,3255
2026,1,北アメリカ計,273263
2026,2,北アメリカ計,288711
2026,1,米国,207784
2026,2,米国,219741
2026,3,米国,375900
2026,4,米国,330000
2026,1,カナダ,48040
2026,2,カナダ,51308
2026,3,カナダ,79900
2026,4,カナダ,70300
2026,1,メキシコ,15271
2026,2,メキシコ,15368
2026,3,メキシコ,24800
2026,4,メキシコ,21200
2026,1,その他北アメリカ,2168
2026,2,その他北アメリカ,2294
2026,1,南アメリカ計,20071
2026,2,南アメリカ計,19605
2026,1,ブラジル,11313
2026,2,ブラジル,9308
2026,1,その他南アメリカ,8758
2026,2,その他南アメリカ,10297
2026,1,オセアニア計,175673
2026,2,オセアニア計,96308
2026,1,豪州,160750
2026,2,豪州,86971
2026,3,豪州,96900
2026,4,豪州,102500
2026,1,ニュージーランド,14372
2026,2,ニュージーランド,8885
2026,1,その他オセアニア,551
2026,2,その他オセアニア,452
2026,1,無国籍・その他,50
2026,2,無国籍・その他,41
